Accession,Organism_Name,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Length,Sequence_Type,Nuc_Completeness,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date
GQ293107,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB95458,Seewis orhtohantavirus,Orthohantavirus,409,GenBank,partial,L,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293108,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,DGR18891,Seewis orhtohantavirus,Orthohantavirus,380,GenBank,partial,L,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293109,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,DGR18890,Seewis orhtohantavirus,Orthohantavirus,374,GenBank,partial,L,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293110,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,DGR18279,Seewis orhtohantavirus,Orthohantavirus,411,GenBank,partial,L,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293111,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,DGR18874,Seewis orhtohantavirus,Orthohantavirus,404,GenBank,partial,L,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293112,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,DGR18887,Seewis orhtohantavirus,Orthohantavirus,411,GenBank,partial,L,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293113,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,DGR18888,Seewis orhtohantavirus,Orthohantavirus,411,GenBank,partial,L,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293114,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,DGR18889,Seewis orhtohantavirus,Orthohantavirus,398,GenBank,partial,L,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293115,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB94615,Seewis orhtohantavirus,Orthohantavirus,409,GenBank,partial,L,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",2000-06
GQ293116,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB95463,Seewis orhtohantavirus,Orthohantavirus,440,GenBank,partial,L,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293117,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB95464,Seewis orhtohantavirus,Orthohantavirus,409,GenBank,partial,L,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293118,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB95467,Seewis orhtohantavirus,Orthohantavirus,437,GenBank,partial,L,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293119,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB95471,Seewis orhtohantavirus,Orthohantavirus,438,GenBank,partial,L,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293120,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB95475,Seewis orhtohantavirus,Orthohantavirus,433,GenBank,partial,L,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293121,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB95480,Seewis orhtohantavirus,Orthohantavirus,591,GenBank,partial,L,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293122,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB95322,Seewis orhtohantavirus,Orthohantavirus,431,GenBank,partial,L,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",2000-08
GQ293123,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB94609,Seewis orhtohantavirus,Orthohantavirus,1052,GenBank,partial,L,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",2000-06
GQ293124,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,MSB95462,Seewis orhtohantavirus,Orthohantavirus,944,GenBank,partial,S,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293125,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,DGR18228,Seewis orhtohantavirus,Orthohantavirus,394,GenBank,partial,S,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293126,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,DGR18207,Seewis orhtohantavirus,Orthohantavirus,394,GenBank,partial,S,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293127,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,MSB95363,Seewis orhtohantavirus,Orthohantavirus,385,GenBank,partial,S,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293128,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,MSB95468,Seewis orhtohantavirus,Orthohantavirus,438,GenBank,partial,S,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293129,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,DGR18891,Seewis orhtohantavirus,Orthohantavirus,394,GenBank,partial,S,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293130,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,DGR18890,Seewis orhtohantavirus,Orthohantavirus,260,GenBank,partial,S,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293131,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,DGR18279,Seewis orhtohantavirus,Orthohantavirus,394,GenBank,partial,S,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293132,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,DGR18874,Seewis orhtohantavirus,Orthohantavirus,394,GenBank,partial,S,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293133,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,DGR18887,Seewis orhtohantavirus,Orthohantavirus,394,GenBank,partial,S,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293134,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,DGR18889,Seewis orhtohantavirus,Orthohantavirus,390,GenBank,partial,S,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GQ293135,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,MSB94615,Seewis orhtohantavirus,Orthohantavirus,394,GenBank,partial,S,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",2000-06
GQ293136,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,MSB95463,Seewis orhtohantavirus,Orthohantavirus,1146,GenBank,partial,S,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293137,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,MSB95464,Seewis orhtohantavirus,Orthohantavirus,498,GenBank,partial,S,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293138,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and pediatrics",USA,2010-05-01T00:00:00Z,MSB94609,Seewis orhtohantavirus,Orthohantavirus,943,GenBank,partial,S,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",2000-06
GU186442,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB95461,Seewis orhtohantavirus,Orthohantavirus,595,GenBank,partial,S,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GU186443,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,MSB95458,Seewis orhtohantavirus,Orthohantavirus,367,GenBank,partial,S,1,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GU186444,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,DGR18226,Seewis orhtohantavirus,Orthohantavirus,1233,GenBank,partial,S,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
GU186445,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.W., Cook,J.A., Yanagihara,R., Song,J.-W.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-05-01T00:00:00Z,DGR18283,Seewis orhtohantavirus,Orthohantavirus,590,GenBank,partial,S,1,Finland,Finland,,Sorex araneus,"liver, abdominal cavity",1982-08
HC494659,Seoul orthohantavirus,"Sallberg,M., Soderholm,J., Frelin,L.",,,2010-04-27T00:00:00Z,,Seoul orthohantavirus,Orthohantavirus,3651,GenBank,partial,,,,,,,,
HC494660,Seoul orthohantavirus,"Sallberg,M., Soderholm,J., Frelin,L.",,,2010-04-27T00:00:00Z,,Seoul orthohantavirus,Orthohantavirus,1769,GenBank,partial,,,,,,,,
GU808824,Orthohantavirus puumalaense,"Sironen,T., Plyusnina,A., Vaheri,A., Henttonen,H., Plyusnin,A.","Haartman Institute, Department of Virology",Finland,2010-04-20T00:00:00Z,,Orthohantavirus puumalaense,Orthohantavirus,1828,GenBank,partial,S,,Finland,Finland,,Myodes glareolus,,2000
GU808825,Orthohantavirus puumalaense,"Sironen,T., Plyusnina,A., Vaheri,A., Henttonen,H., Plyusnin,A.","Haartman Institute, Department of Virology",Finland,2010-04-20T00:00:00Z,,Orthohantavirus puumalaense,Orthohantavirus,1828,GenBank,partial,S,,Finland,Finland,,Myodes glareolus,,2000
GQ293139,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.-W., Cook,J.A., Yanagihara,R.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-04-12T00:00:00Z,MSB95480,Seewis orhtohantavirus,Orthohantavirus,885,GenBank,partial,M,,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
GQ293140,Seewis virus,"Kang,H.J., Arai,S., Hope,A.G., Song,J.-W., Cook,J.A., Yanagihara,R.","John A. Burns School of Medicine, University of Hawaii at Manoa, Tropical Medicine and Medical Microbiology and Pediatrics",USA,2010-04-12T00:00:00Z,MSB95463,Seewis orhtohantavirus,Orthohantavirus,250,GenBank,partial,M,,Hungary,Hungary,,Sorex araneus,"liver, abdominal cavity",1997-07
FJ884337,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,413,GenBank,partial,S,,China,China,,Felis catus,lung,2003
FJ884338,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,413,GenBank,partial,S,,China,China,,Tscherskia triton,lung,2003
FJ884339,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,385,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2006
FJ884340,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,413,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2003
FJ884342,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,416,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2003
FJ884343,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,414,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2002
FJ884344,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,361,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2002
FJ884345,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,412,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2003
FJ884346,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,413,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2003
FJ884347,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,410,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2003
FJ884349,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,414,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2003
FJ884350,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,413,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2003
FJ884351,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,414,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2003
FJ884352,Orthohantavirus seoulense,"Zhang,Y.-Z., Qu,Y.-G., Hao,Z.-Y., Li,M.-H., Zhou,D.-J., Guo,W.-P., Lin,X.-D., Wang,W., Yang,G.-Q., Wang,Y., Zhang,Y., Plyusnin,A.","China Center for Disease Control and Prevention, National Institute of Infectious Disease Control and Prevention",China,2010-04-10T00:00:00Z,,Orthohantavirus seoulense,Orthohantavirus,385,GenBank,partial,S,,China,China,,Rattus norvegicus,lung,2002
