Accession,Organism_Name,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Length,Sequence_Type,Nuc_Completeness,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date
HW506024,Lymphocytic choriomeningitis mammarenavirus,"Pastorekova,S., Pastorek,J., Kopacek,J., Tomaskova,J.",,,2014-06-21T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,361,GenBank,partial,,,,,,,,
KF923400,Mammarenavirus tacaribeense,"Sayler,K.A., Barbet,A.F., Chamberlain,C., Clapp,W.L., Alleman,R., Loeb,J.C., Lednicky,J.A., Alleman,A.R.","University of Florida, Physiological Sciences",USA,2014-04-12T00:00:00Z,Florida,Mammarenavirus tacaribeense,Mammarenavirus,3405,GenBank,partial,S,1,"USA: San Felasco State Park, Alachua, Florida",USA,FL,,,2012-03-27
KF923401,Mammarenavirus tacaribeense,"Sayler,K.A., Barbet,A.F., Chamberlain,C., Clapp,W.L., Alleman,R., Loeb,J.C., Lednicky,J.A., Alleman,A.R.","University of Florida, Physiological Sciences",USA,2014-04-12T00:00:00Z,Florida,Mammarenavirus tacaribeense,Mammarenavirus,7103,GenBank,partial,L,1,"USA: San Felasco State Park, Alachua, Florida",USA,FL,,,2012-03-27
KC669692,Mammarenavirus loeiense,"Blasdell,K.R., Duong,V., Eloit,M., Chretien,F., Ly,S., Hul,V., Deubel,V., Morand,S., Buchy,P., Blasdell,K.","Institut Pasteur in Cambodia, Virology Unit",Cambodia,2014-02-28T00:00:00Z,R4937,Mammarenavirus loeiense,Mammarenavirus,7182,GenBank,partial,L,1,Thailand,Thailand,,Bandicota indica,,2008
KC669693,Mammarenavirus loeiense,"Blasdell,K.R., Duong,V., Eloit,M., Chretien,F., Ly,S., Hul,V., Deubel,V., Morand,S., Buchy,P., Blasdell,K.","Institut Pasteur in Cambodia, Virology Unit",Cambodia,2014-02-28T00:00:00Z,R5074,Mammarenavirus loeiense,Mammarenavirus,7184,GenBank,partial,L,1,Thailand,Thailand,,Bandicota sp.,,2008
KC669697,Mammarenavirus loeiense,"Blasdell,K.R., Duong,V., Eloit,M., Chretien,F., Ly,S., Hul,V., Deubel,V., Morand,S., Buchy,P., Blasdell,K.","Institut Pasteur in Cambodia, Virology Unit",Cambodia,2014-02-28T00:00:00Z,R4937,Mammarenavirus loeiense,Mammarenavirus,3379,GenBank,partial,S,1,Thailand,Thailand,,Bandicota indica,,2008
KC669698,Mammarenavirus loeiense,"Blasdell,K.R., Duong,V., Eloit,M., Chretien,F., Ly,S., Hul,V., Deubel,V., Morand,S., Buchy,P., Blasdell,K.","Institut Pasteur in Cambodia, Virology Unit",Cambodia,2014-02-28T00:00:00Z,R5074,Mammarenavirus loeiense,Mammarenavirus,3344,GenBank,partial,S,1,Thailand,Thailand,,Bandicota sp.,,2008
KC669699,Mammarenavirus loeiense,"Duong,V., Eloit,M., Blasdell,K., Buchy,P.","Institut Pasteur in Cambodia, Virology Unit",Cambodia,2014-02-28T00:00:00Z,R5167,Mammarenavirus loeiense,Mammarenavirus,3382,GenBank,partial,S,,Thailand,Thailand,,Niviventer sp.,,2008
JC241946,Lymphocytic choriomeningitis mammarenavirus,"LINDEMANN,D., HO,Y., SCHNABEL,V.",,,2014-02-04T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1497,GenBank,partial,,,,,,,,
JC241991,Lassa mammarenavirus,"LINDEMANN,D., HO,Y., SCHNABEL,V.",,,2014-02-04T00:00:00Z,,Lassa mammarenavirus,Mammarenavirus,1476,GenBank,partial,,,,,,,,
JC098629,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1717,GenBank,partial,,,,,,,,
JC098630,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1717,GenBank,partial,,,,,,,,
JC098631,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1722,GenBank,partial,,,,,,,,
JC098632,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1755,GenBank,partial,,,,,,,,
JC098633,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1756,GenBank,partial,,,,,,,,
JC098634,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1756,GenBank,partial,,,,,,,,
JC098635,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1548,GenBank,partial,,,,,,,,
JC098636,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1738,GenBank,partial,,,,,,,,
JC098637,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1761,GenBank,partial,,,,,,,,
JC098638,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1761,GenBank,partial,,,,,,,,
JC098639,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1774,GenBank,partial,,,,,,,,
JC098640,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1615,GenBank,partial,,,,,,,,
JC098641,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1661,GenBank,partial,,,,,,,,
JC098642,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1661,GenBank,partial,,,,,,,,
JC098643,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1641,GenBank,partial,,,,,,,,
JC098644,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1641,GenBank,partial,,,,,,,,
JC098645,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1661,GenBank,partial,,,,,,,,
JC098646,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1584,GenBank,partial,,,,,,,,
JC098647,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1643,GenBank,partial,,,,,,,,
JC098648,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1665,GenBank,partial,,,,,,,,
JC098649,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1665,GenBank,partial,,,,,,,,
JC098650,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1557,GenBank,partial,,,,,,,,
JC098651,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,1675,GenBank,partial,,,,,,,,
JC098652,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,361,GenBank,partial,,,,,,,,
JC098653,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,362,GenBank,partial,,,,,,,,
JC098654,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,361,GenBank,partial,,,,,,,,
JC098655,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,362,GenBank,partial,,,,,,,,
JC098656,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,361,GenBank,partial,,,,,,,,
JC098657,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,348,GenBank,partial,,,,,,,,
JC098658,Lymphocytic choriomeningitis mammarenavirus,"TOMASKOVA,J., KOPACEK,J., PASTOREK,J., PASTOREKOVA,S.",,,2014-01-27T00:00:00Z,,Lymphocytic choriomeningitis mammarenavirus,Mammarenavirus,361,GenBank,partial,,,,,,,,
KF425246,Mammarenavirus lassaense,"Bonney,J.H.K., Nyarko,E., Ohene,S.-A., Amankwa,J., Ametepi,R., Nimo Paintsil,S., Sarkodie,B., Agbenohevi,P., Adjabeng,M., Kyei,N., Ampofo,W.","Noguchi Memorial Institute for Medical Research, Virology Department",Ghana,2013-12-31T00:00:00Z,,Mammarenavirus lassaense,Mammarenavirus,297,GenBank,partial,,,Ghana,Ghana,,Mastomys sp.,blood,2013-05-26
KF478760,Mammarenavirus lassaense,"Safronetz,D., Sogoba,N., Lopez,J.E., Maiga,O., Dahlstrom,E., Zivcec,M., Feldmann,F., Haddock,E., Fischer,R.J., Anderson,J.M., Munster,V.J., Branco,L., Garry,R., Porcella,S.F., Schwan,T.G., Feldmann,H.","NIH, NIAID - Rocky Mountain Labs",USA,2013-12-24T00:00:00Z,,Mammarenavirus lassaense,Mammarenavirus,7306,GenBank,complete,L,1,Mali,Mali,,Mastomys natalensis,,2012-03-03
KF478761,Mammarenavirus lassaense,"Safronetz,D., Sogoba,N., Lopez,J.E., Maiga,O., Dahlstrom,E., Zivcec,M., Feldmann,F., Haddock,E., Fischer,R.J., Anderson,J.M., Munster,V.J., Branco,L., Garry,R., Porcella,S.F., Schwan,T.G., Feldmann,H.","NIH, NIAID - Rocky Mountain Labs",USA,2013-12-24T00:00:00Z,,Mammarenavirus lassaense,Mammarenavirus,7282,GenBank,complete,L,1,Mali,Mali,,Mastomys natalensis,,2012-03
KF478762,Mammarenavirus lassaense,"Safronetz,D., Sogoba,N., Lopez,J.E., Maiga,O., Dahlstrom,E., Zivcec,M., Feldmann,F., Haddock,E., Fischer,R.J., Anderson,J.M., Munster,V.J., Branco,L., Garry,R., Porcella,S.F., Schwan,T.G., Feldmann,H.","NIH, NIAID - Rocky Mountain Labs",USA,2013-12-24T00:00:00Z,,Mammarenavirus lassaense,Mammarenavirus,7253,GenBank,complete,L,1,Mali,Mali,,Mastomys natalensis,,2009-06
KF478763,Mammarenavirus lassaense,"Safronetz,D., Sogoba,N., Lopez,J.E., Maiga,O., Dahlstrom,E., Zivcec,M., Feldmann,F., Haddock,E., Fischer,R.J., Anderson,J.M., Munster,V.J., Branco,L., Garry,R., Porcella,S.F., Schwan,T.G., Feldmann,H.","NIH, NIAID - Rocky Mountain Labs",USA,2013-12-24T00:00:00Z,,Mammarenavirus lassaense,Mammarenavirus,6880,GenBank,partial,L,1,Mali,Mali,,Mastomys natalensis,,2012-03-03
KF478764,Mammarenavirus lassaense,"Safronetz,D., Sogoba,N., Lopez,J.E., Maiga,O., Dahlstrom,E., Zivcec,M., Feldmann,F., Haddock,E., Fischer,R.J., Anderson,J.M., Munster,V.J., Branco,L., Garry,R., Porcella,S.F., Schwan,T.G., Feldmann,H.","NIH, NIAID - Rocky Mountain Labs",USA,2013-12-24T00:00:00Z,,Mammarenavirus lassaense,Mammarenavirus,6811,GenBank,partial,L,1,Mali,Mali,,Mastomys natalensis,,2012-03
KF478765,Mammarenavirus lassaense,"Safronetz,D., Sogoba,N., Lopez,J.E., Maiga,O., Dahlstrom,E., Zivcec,M., Feldmann,F., Haddock,E., Fischer,R.J., Anderson,J.M., Munster,V.J., Branco,L., Garry,R., Porcella,S.F., Schwan,T.G., Feldmann,H.","NIH, NIAID - Rocky Mountain Labs",USA,2013-12-24T00:00:00Z,,Mammarenavirus lassaense,Mammarenavirus,3571,GenBank,complete,S,1,Mali,Mali,,Mastomys natalensis,,2009-06
KF478766,Mammarenavirus lassaense,"Safronetz,D., Sogoba,N., Lopez,J.E., Maiga,O., Dahlstrom,E., Zivcec,M., Feldmann,F., Haddock,E., Fischer,R.J., Anderson,J.M., Munster,V.J., Branco,L., Garry,R., Porcella,S.F., Schwan,T.G., Feldmann,H.","NIH, NIAID - Rocky Mountain Labs",USA,2013-12-24T00:00:00Z,,Mammarenavirus lassaense,Mammarenavirus,3561,GenBank,complete,S,1,Mali,Mali,,Mastomys natalensis,,2012-03
KF478767,Mammarenavirus lassaense,"Safronetz,D., Sogoba,N., Lopez,J.E., Maiga,O., Dahlstrom,E., Zivcec,M., Feldmann,F., Haddock,E., Fischer,R.J., Anderson,J.M., Munster,V.J., Branco,L., Garry,R., Porcella,S.F., Schwan,T.G., Feldmann,H.","NIH, NIAID - Rocky Mountain Labs",USA,2013-12-24T00:00:00Z,,Mammarenavirus lassaense,Mammarenavirus,3421,GenBank,partial,S,1,Mali,Mali,,Mastomys natalensis,,2012-03-03
KF478768,Mammarenavirus lassaense,"Safronetz,D., Sogoba,N., Lopez,J.E., Maiga,O., Dahlstrom,E., Zivcec,M., Feldmann,F., Haddock,E., Fischer,R.J., Anderson,J.M., Munster,V.J., Branco,L., Garry,R., Porcella,S.F., Schwan,T.G., Feldmann,H.","NIH, NIAID - Rocky Mountain Labs",USA,2013-12-24T00:00:00Z,,Mammarenavirus lassaense,Mammarenavirus,3410,GenBank,partial,S,1,Mali,Mali,,Mastomys natalensis,,2012-03
KF478769,Mammarenavirus lassaense,"Safronetz,D., Sogoba,N., Lopez,J.E., Maiga,O., Dahlstrom,E., Zivcec,M., Feldmann,F., Haddock,E., Fischer,R.J., Anderson,J.M., Munster,V.J., Branco,L., Garry,R., Porcella,S.F., Schwan,T.G., Feldmann,H.","NIH, NIAID - Rocky Mountain Labs",USA,2013-12-24T00:00:00Z,,Mammarenavirus lassaense,Mammarenavirus,3364,GenBank,partial,S,1,Mali,Mali,,Mastomys natalensis,,2012-03-03
JX560798,North American arenavirus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,3299,GenBank,complete,S,1,USA: Texas,USA,TX,Neotoma micropus,,2006-10-07
JX560799,North American arenavirus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,3300,GenBank,complete,S,1,USA: Texas,USA,TX,Neotoma micropus,,2008-09-28
JX560800,Mammarenavirus whitewaterense,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Mammarenavirus whitewaterense,Mammarenavirus,631,GenBank,partial,,1,USA: New Mexico,USA,NM,Neotoma micropus,,1998-05-22
JX560801,Mammarenavirus whitewaterense,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Mammarenavirus whitewaterense,Mammarenavirus,902,GenBank,partial,,1,USA: New Mexico,USA,NM,Neotoma micropus,,1998-05-23
JX560802,Mammarenavirus whitewaterense,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Mammarenavirus whitewaterense,Mammarenavirus,965,GenBank,partial,,1,USA: New Mexico,USA,NM,Neotoma micropus,,1998-05-20
JX560803,Mammarenavirus whitewaterense,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Mammarenavirus whitewaterense,Mammarenavirus,1157,GenBank,partial,,1,USA: New Mexico,USA,NM,Neotoma micropus,,1998-05-20
JX560804,North American arenavirus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,1171,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,,2006-10-07
JX560805,North American arenavirus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,627,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,,2008-10-04
JX560806,North American arenavirus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,627,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,,2009-10-17
JX560807,North American arenavirus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,643,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,,2008-09-28
JX560808,North American arenavirus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,629,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,,2009-02-14
JX560809,North American arenavirus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,629,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,,2008-06-07
JX560810,North American arenavirus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,604,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,,2008-06-07
JX560811,North American arenavirus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,629,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,,2008-06-28
JX560812,North American arenavirus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,629,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,,2008-06-28
JX657688,Mammarenavirus whitewaterense,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Mammarenavirus whitewaterense,Mammarenavirus,592,GenBank,partial,,1,USA: New Mexico,USA,NM,Neotoma micropus,"kidney, abdominal cavity",1998-05-22
JX657689,Mammarenavirus whitewaterense,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Mammarenavirus whitewaterense,Mammarenavirus,891,GenBank,partial,,1,USA: New Mexico,USA,NM,Neotoma micropus,"kidney, abdominal cavity",1998-05-23
JX657690,Mammarenavirus whitewaterense,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Mammarenavirus whitewaterense,Mammarenavirus,891,GenBank,partial,,1,USA: New Mexico,USA,NM,Neotoma micropus,"spleen, abdominal cavity",1998-05-20
JX657691,Mammarenavirus whitewaterense,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Mammarenavirus whitewaterense,Mammarenavirus,784,GenBank,partial,,1,USA: New Mexico,USA,NM,Neotoma micropus,"kidney, abdominal cavity",1998-05-20
JX657701,Catarina virus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,604,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,"kidney, abdominal cavity",1999-07-19
JX657702,Catarina virus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,586,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,"kidney, abdominal cavity",1999-07-18
JX657703,Catarina virus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,586,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,,2001-06-06
JX657704,Catarina virus,"Cajimat,M.N., Milazzo,M.L., Mauldin,M.R., Bradley,R.D., Fulhorst,C.F., Cajimat,M.N.B.","University of Texas Medical Branch - Galveston, Pathology",USA,2013-12-18T00:00:00Z,,Whitewater Arroyo mammarenavirus,Mammarenavirus,586,GenBank,partial,,1,USA: Texas,USA,TX,Neotoma micropus,,2001-03-13
